Timestamp,Count,IR_raw,Red_raw,BPM,SpO2
2026-07-07T13:58:45.002634,149022,1418352,1418363,,80.0
2026-07-07T13:58:45.003280,149023,1418353,1418367,,80.0
2026-07-07T13:58:45.003800,149024,1418344,1418374,,80.0
2026-07-07T13:58:45.004758,149025,1418351,1418363,,80.0
2026-07-07T13:58:45.005279,149026,1418360,1418361,,80.0
2026-07-07T13:58:45.005739,149027,1418360,1418369,,80.0
2026-07-07T13:58:45.062222,149028,1418354,1418370,,80.0
2026-07-07T13:58:45.062745,149029,1418360,1418364,,80.0
2026-07-07T13:58:45.063470,149030,1418364,1418366,,80.0
2026-07-07T13:58:45.063825,149031,1418366,1418364,,80.0
2026-07-07T13:58:45.064126,149032,1418374,1418373,,80.0
2026-07-07T13:58:45.064394,149033,1418370,1418377,,80.0
2026-07-07T13:58:45.121697,149034,1418377,1418384,,80.0
2026-07-07T13:58:45.122461,149035,1418374,1418386,,80.0
2026-07-07T13:58:45.122805,149036,1418386,1418382,,80.0
2026-07-07T13:58:45.123135,149037,1418382,1418386,,80.0
2026-07-07T13:58:45.123463,149038,1418382,1418386,,80.0
2026-07-07T13:58:45.123785,149039,1418383,1418391,,80.0
2026-07-07T13:58:45.181834,149040,1418385,1418400,,80.0
2026-07-07T13:58:45.182289,149041,1418393,1418402,,80.0
2026-07-07T13:58:45.182720,149042,1418387,1418389,,80.0
2026-07-07T13:58:45.183117,149043,1418385,1418397,,80.0
2026-07-07T13:58:45.183470,149044,1418380,1418405,,80.0
2026-07-07T13:58:45.242792,149045,1418378,1418409,,80.0
2026-07-07T13:58:45.243383,149046,1418391,1418401,,80.0
2026-07-07T13:58:45.243808,149047,1418391,1418393,,80.0
2026-07-07T13:58:45.244206,149048,1418390,1418383,,80.0
2026-07-07T13:58:45.244536,149049,1418383,1418380,,80.0
2026-07-07T13:58:45.245234,149050,1418380,1418374,,80.0
2026-07-07T13:58:45.245537,149051,1418383,1418368,,80.0
2026-07-07T13:58:45.305600,149052,1418375,1418360,,80.0
2026-07-07T13:58:45.306545,149053,1418380,1418352,,80.0
2026-07-07T13:58:45.307412,149054,1418383,1418353,,80.0
2026-07-07T13:58:45.308423,149055,1418376,1418344,,80.0
2026-07-07T13:58:45.308926,149056,1418363,1418351,,80.0
2026-07-07T13:58:45.309373,149057,1418378,1418360,,80.0
2026-07-07T13:58:45.366298,149058,1418388,1418360,,80.0
2026-07-07T13:58:45.366770,149059,1418385,1418354,,80.0
2026-07-07T13:58:45.367850,149060,1418380,1418360,,80.0
2026-07-07T13:58:45.368291,149061,1418374,1418364,,80.0
2026-07-07T13:58:45.368657,149062,1418377,1418366,,80.0
2026-07-07T13:58:45.369064,149063,1418381,1418374,,80.0
2026-07-07T13:58:45.426907,149064,1418378,1418370,,80.0
2026-07-07T13:58:45.427383,149065,1418372,1418377,,80.0
2026-07-07T13:58:45.427579,149066,1418376,1418374,,80.0
2026-07-07T13:58:45.427756,149067,1418373,1418386,,80.0
2026-07-07T13:58:45.427929,149068,1418369,1418382,,80.0
2026-07-07T13:58:45.428112,149069,1418368,1418382,,80.0
2026-07-07T13:58:45.488746,149070,1418368,1418383,,80.0
2026-07-07T13:58:45.489252,149071,1418366,1418385,,80.0
2026-07-07T13:58:45.489734,149072,1418370,1418393,,80.0
2026-07-07T13:58:45.490105,149073,1418370,1418387,,80.0
2026-07-07T13:58:45.490419,149074,1418372,1418385,,80.0
2026-07-07T13:58:45.491154,149075,1418371,1418380,,80.0
2026-07-07T13:58:45.549507,149076,1418380,1418378,,80.0
2026-07-07T13:58:45.549751,149077,1418376,1418391,,80.0
2026-07-07T13:58:45.549937,149078,1418369,1418391,,80.0
2026-07-07T13:58:45.550112,149079,1418377,1418390,,80.0
2026-07-07T13:58:45.550540,149080,1418371,1418383,,80.0
2026-07-07T13:58:45.550739,149081,1418375,1418380,,80.0
2026-07-07T13:58:45.612165,149082,1418360,1418383,,80.0
2026-07-07T13:58:45.612852,149083,1418360,1418375,,80.0
2026-07-07T13:58:45.613519,149084,1418360,1418380,,80.0
2026-07-07T13:58:45.614641,149085,1418349,1418383,,80.0
2026-07-07T13:58:45.615136,149086,1418344,1418376,,80.0
2026-07-07T13:58:45.615560,149087,1418338,1418363,,80.0
2026-07-07T13:58:45.615948,149088,1418327,1418378,,80.0
2026-07-07T13:58:45.672448,149089,1418311,1418388,,80.0
2026-07-07T13:58:45.673210,149090,1418313,1418385,,80.0
2026-07-07T13:58:45.673565,149091,1418318,1418380,,80.0
2026-07-07T13:58:45.673869,149092,1418311,1418374,,80.0
2026-07-07T13:58:45.674164,149093,1418301,1418377,,80.0
2026-07-07T13:58:45.674450,149094,1418297,1418381,,80.0
2026-07-07T13:58:45.733240,149095,1418292,1418378,,80.0
2026-07-07T13:58:45.733721,149096,1418300,1418372,,80.0
2026-07-07T13:58:45.734161,149097,1418291,1418376,,80.0
2026-07-07T13:58:45.734556,149098,1418298,1418373,,80.0
2026-07-07T13:58:45.734915,149099,1418300,1418369,,80.0
2026-07-07T13:58:45.735514,149100,1418302,1418368,,80.0
2026-07-07T13:58:45.793401,149101,1418312,1418368,,80.0
2026-07-07T13:58:45.793945,149102,1418310,1418366,,80.0
2026-07-07T13:58:45.794325,149103,1418313,1418370,,80.0
2026-07-07T13:58:45.794667,149104,1418320,1418370,,80.0
2026-07-07T13:58:45.795620,149105,1418320,1418372,,80.0
2026-07-07T13:58:45.796028,149106,1418319,1418371,,80.0
2026-07-07T13:58:45.855813,149107,1418320,1418380,,80.0
2026-07-07T13:58:45.856326,149108,1418330,1418376,,80.0
2026-07-07T13:58:45.856736,149109,1418327,1418369,,80.0
2026-07-07T13:58:45.857520,149110,1418318,1418377,,80.0
2026-07-07T13:58:45.857977,149111,1418331,1418371,,80.0
2026-07-07T13:58:45.858291,149112,1418337,1418375,,80.0
2026-07-07T13:58:45.915338,149113,1418342,1418360,,80.0
2026-07-07T13:58:45.915589,149114,1418331,1418360,,80.0
2026-07-07T13:58:45.915999,149115,1418321,1418360,,80.0
2026-07-07T13:58:45.916195,149116,1418324,1418349,,80.0
2026-07-07T13:58:45.916428,149117,1418323,1418344,,80.0
2026-07-07T13:58:45.916617,149118,1418320,1418338,,80.0
2026-07-07T13:58:45.978452,149119,1418325,1418327,,80.0
2026-07-07T13:58:45.979768,149120,1418319,1418311,,80.0
2026-07-07T13:58:45.980306,149121,1418327,1418313,,80.0
2026-07-07T13:58:45.980746,149122,1418334,1418318,,80.0
2026-07-07T13:58:45.981166,149123,1418345,1418311,,80.0
2026-07-07T13:58:45.981711,149124,1418336,1418301,,80.0
2026-07-07T13:58:46.039707,149125,1418333,1418297,,80.0
2026-07-07T13:58:46.040458,149126,1418337,1418292,,80.0
2026-07-07T13:58:46.041385,149127,1418338,1418300,,80.0
2026-07-07T13:58:46.042204,149128,1418334,1418291,,80.0
2026-07-07T13:58:46.042799,149129,1418335,1418298,,80.0
2026-07-07T13:58:46.043772,149130,1418336,1418300,,80.0
2026-07-07T13:58:46.044135,149131,1418340,1418302,,80.0
2026-07-07T13:58:46.100687,149132,1418339,1418312,,80.0
2026-07-07T13:58:46.100956,149133,1418337,1418310,,80.0
2026-07-07T13:58:46.101148,149134,1418331,1418313,,80.0
2026-07-07T13:58:46.101527,149135,1418331,1418320,,80.0
2026-07-07T13:58:46.101708,149136,1418323,1418320,,80.0
2026-07-07T13:58:46.101910,149137,1418316,1418319,,80.0
2026-07-07T13:58:46.161801,149138,1418310,1418320,,80.0
2026-07-07T13:58:46.162498,149139,1418313,1418330,,80.0
2026-07-07T13:58:46.163391,149140,1418298,1418327,,80.0
2026-07-07T13:58:46.163849,149141,1418309,1418318,,80.0
2026-07-07T13:58:46.164189,149142,1418304,1418331,,80.0
2026-07-07T13:58:46.223282,149143,1418314,1418337,,80.0
2026-07-07T13:58:46.224071,149144,1418310,1418342,,80.0
2026-07-07T13:58:46.225266,149145,1418316,1418331,,80.0
2026-07-07T13:58:46.225712,149146,1418312,1418321,,80.0
2026-07-07T13:58:46.226079,149147,1418314,1418324,,80.0
2026-07-07T13:58:46.226467,149148,1418315,1418323,,80.0
2026-07-07T13:58:46.226799,149149,1418318,1418320,,80.0
2026-07-07T13:58:46.284147,149150,1418314,1418325,,80.0
2026-07-07T13:58:46.284548,149151,1418312,1418319,,80.0
2026-07-07T13:58:46.284881,149152,1418288,1418327,,80.0
2026-07-07T13:58:46.285237,149153,1418310,1418334,,80.0
2026-07-07T13:58:46.285593,149154,1418307,1418345,,80.0
2026-07-07T13:58:46.286223,149155,1418295,1418336,,80.0
2026-07-07T13:58:46.345050,149156,1418289,1418333,,80.0
2026-07-07T13:58:46.345415,149157,1418269,1418337,,80.0
2026-07-07T13:58:46.345684,149158,1418263,1418338,,80.0
2026-07-07T13:58:46.345921,149159,1418249,1418334,,80.0
2026-07-07T13:58:46.346400,149160,1418245,1418335,,80.0
2026-07-07T13:58:46.346654,149161,1418248,1418336,,80.0
2026-07-07T13:58:46.408157,149162,1418239,1418340,,80.0
2026-07-07T13:58:46.408889,149163,1418237,1418339,,80.0
2026-07-07T13:58:46.409344,149164,1418231,1418337,,80.0
2026-07-07T13:58:46.410341,149165,1418230,1418331,,80.0
2026-07-07T13:58:46.410801,149166,1418229,1418331,,80.0
2026-07-07T13:58:46.411265,149167,1418233,1418323,,80.0
2026-07-07T13:58:46.411677,149168,1418245,1418316,,80.0
2026-07-07T13:58:46.467704,149169,1418248,1418310,,80.0
2026-07-07T13:58:46.468478,149170,1418251,1418313,,80.0
2026-07-07T13:58:46.468797,149171,1418255,1418298,,80.0
2026-07-07T13:58:46.469123,149172,1418253,1418309,,80.0
2026-07-07T13:58:46.469403,149173,1418260,1418304,,80.0
2026-07-07T13:58:46.529472,149174,1418266,1418314,,80.0
2026-07-07T13:58:46.530944,149175,1418276,1418310,,80.0
2026-07-07T13:58:46.531548,149176,1418277,1418316,,80.0
2026-07-07T13:58:46.532035,149177,1418276,1418312,,80.0
2026-07-07T13:58:46.532437,149178,1418267,1418314,,80.0
2026-07-07T13:58:46.532843,149179,1418270,1418315,,80.0
2026-07-07T13:58:46.591742,149180,1418275,1418318,,80.0
2026-07-07T13:58:46.592332,149181,1418265,1418314,,80.0
2026-07-07T13:58:46.592822,149182,1418267,1418312,,80.0
2026-07-07T13:58:46.593210,149183,1418263,1418288,,80.0
2026-07-07T13:58:46.593523,149184,1418261,1418310,,80.0
2026-07-07T13:58:46.594231,149185,1418278,1418307,,80.0
2026-07-07T13:58:46.594514,149186,1418285,1418295,,80.0
2026-07-07T13:58:46.651828,149187,1418290,1418289,,80.0
2026-07-07T13:58:46.652455,149188,1418282,1418269,,80.0
2026-07-07T13:58:46.653085,149189,1418284,1418263,,80.0
2026-07-07T13:58:46.653917,149190,1418280,1418249,,80.1
2026-07-07T13:58:46.654288,149191,1418292,1418245,,80.1
2026-07-07T13:58:46.654689,149192,1418292,1418248,,80.1
2026-07-07T13:58:46.713055,149193,1418292,1418239,,80.1
2026-07-07T13:58:46.713942,149194,1418289,1418237,,80.1
2026-07-07T13:58:46.714891,149195,1418285,1418231,,80.0
2026-07-07T13:58:46.715271,149196,1418289,1418230,,80.0
2026-07-07T13:58:46.715599,149197,1418288,1418229,,80.0
2026-07-07T13:58:46.715918,149198,1418283,1418233,,80.0
2026-07-07T13:58:46.774586,149199,1418289,1418245,,80.0
2026-07-07T13:58:46.775720,149200,1418292,1418248,,86.9
2026-07-07T13:58:46.776195,149201,1418294,1418251,,86.9
2026-07-07T13:58:46.776527,149202,1418299,1418255,,86.9
2026-07-07T13:58:46.776809,149203,1418303,1418253,,86.9
2026-07-07T13:58:46.777073,149204,1418297,1418260,,86.9
2026-07-07T13:58:46.834154,149205,1418304,1418266,,89.6
2026-07-07T13:58:46.834578,149206,1418305,1418276,,89.6
2026-07-07T13:58:46.834979,149207,1418301,1418277,,89.6
2026-07-07T13:58:46.835332,149208,1418305,1418276,,89.6
2026-07-07T13:58:46.835648,149209,1418293,1418267,,89.6
2026-07-07T13:58:46.836249,149210,1418291,1418270,,84.9
2026-07-07T13:58:46.896088,149211,1418302,1418275,,84.9
2026-07-07T13:58:46.904751,149212,1418302,1418265,,84.9
2026-07-07T13:58:46.905004,149213,1418304,1418267,,84.9
2026-07-07T13:58:46.905201,149214,1418297,1418263,,84.9
2026-07-07T13:58:46.905594,149215,1418294,1418261,,83.2
2026-07-07T13:58:46.905798,149216,1418296,1418278,,83.2
2026-07-07T13:58:46.905984,149217,1418304,1418285,,83.2
2026-07-07T13:58:46.958933,149218,1418317,1418290,,83.2
2026-07-07T13:58:46.959438,149219,1418305,1418282,,83.2
2026-07-07T13:58:46.960250,149220,1418294,1418284,,83.2
2026-07-07T13:58:46.960621,149221,1418289,1418280,,83.2
2026-07-07T13:58:46.960946,149222,1418282,1418292,,83.2
2026-07-07T13:58:47.021417,149223,1418277,1418292,,83.2
2026-07-07T13:58:47.022436,149224,1418259,1418292,,83.2
2026-07-07T13:58:47.023501,149225,1418254,1418289,,86.2
2026-07-07T13:58:47.023980,149226,1418235,1418285,,86.2
2026-07-07T13:58:47.024370,149227,1418234,1418289,,86.2
2026-07-07T13:58:47.024757,149228,1418233,1418288,,86.2
2026-07-07T13:58:47.025078,149229,1418230,1418283,,86.2
2026-07-07T13:58:47.081660,149230,1418226,1418289,,87.8
2026-07-07T13:58:47.082163,149231,1418231,1418292,,87.8
2026-07-07T13:58:47.082589,149232,1418227,1418294,,87.8
2026-07-07T13:58:47.082944,149233,1418237,1418299,,87.8
2026-07-07T13:58:47.083249,149234,1418240,1418303,,87.8
2026-07-07T13:58:47.142736,149235,1418235,1418297,,87.8
2026-07-07T13:58:47.143238,149236,1418241,1418304,,87.8
2026-07-07T13:58:47.143688,149237,1418248,1418305,,87.8
2026-07-07T13:58:47.144115,149238,1418258,1418301,,87.8
2026-07-07T13:58:47.144532,149239,1418263,1418305,,87.8
2026-07-07T13:58:47.145589,149240,1418269,1418293,,89.8
2026-07-07T13:58:47.204250,149241,1418265,1418291,,89.8
2026-07-07T13:58:47.204838,149242,1418278,1418302,,89.8
2026-07-07T13:58:47.205348,149243,1418277,1418302,,89.8
2026-07-07T13:58:47.205829,149244,1418278,1418304,,89.8
2026-07-07T13:58:47.206610,149245,1418290,1418297,,89.9
2026-07-07T13:58:47.206982,149246,1418294,1418294,,89.9
2026-07-07T13:58:47.207351,149247,1418285,1418296,,89.9
2026-07-07T13:58:47.267601,149248,1418300,1418304,,89.9
2026-07-07T13:58:47.268269,149249,1418311,1418317,,89.9
2026-07-07T13:58:47.269037,149250,1418319,1418305,,89.9
2026-07-07T13:58:47.269472,149251,1418311,1418294,,89.9
2026-07-07T13:58:47.269819,149252,1418299,1418289,,89.9
2026-07-07T13:58:47.270124,149253,1418305,1418282,,89.9
2026-07-07T13:58:47.327574,149254,1418300,1418277,,89.9
2026-07-07T13:58:47.328586,149255,1418303,1418259,,87.8
2026-07-07T13:58:47.329045,149256,1418307,1418254,,87.8
2026-07-07T13:58:47.329403,149257,1418304,1418235,,87.8
2026-07-07T13:58:47.329739,149258,1418311,1418234,,87.8
2026-07-07T13:58:47.330138,149259,1418309,1418233,,87.8
2026-07-07T13:58:47.389191,149260,1418308,1418230,,85.7
2026-07-07T13:58:47.389876,149261,1418301,1418226,,85.7
2026-07-07T13:58:47.390441,149262,1418295,1418231,,85.7
2026-07-07T13:58:47.391042,149263,1418311,1418227,,85.7
2026-07-07T13:58:47.391611,149264,1418304,1418237,,85.7
2026-07-07T13:58:47.392487,149265,1418313,1418240,,85.7
2026-07-07T13:58:47.392948,149266,1418313,1418235,,85.7
2026-07-07T13:58:47.450684,149267,1418302,1418241,,85.7
2026-07-07T13:58:47.451319,149268,1418316,1418248,,85.7
2026-07-07T13:58:47.452028,149269,1418312,1418258,,85.7
2026-07-07T13:58:47.452950,149270,1418324,1418263,,85.3
2026-07-07T13:58:47.453497,149271,1418325,1418269,,85.3
2026-07-07T13:58:47.511013,149272,1418311,1418265,,85.3
2026-07-07T13:58:47.511436,149273,1418307,1418278,,85.3
2026-07-07T13:58:47.511912,149274,1418306,1418277,,85.3
2026-07-07T13:58:47.512837,149275,1418307,1418278,,85.0
2026-07-07T13:58:47.513182,149276,1418306,1418290,,85.0
2026-07-07T13:58:47.513452,149277,1418304,1418294,,85.0
2026-07-07T13:58:47.574332,149278,1418309,1418285,,85.0
2026-07-07T13:58:47.574902,149279,1418303,1418300,,85.0
2026-07-07T13:58:47.575924,149280,1418310,1418311,,85.0
2026-07-07T13:58:47.576358,149281,1418323,1418319,,85.0
2026-07-07T13:58:47.576777,149282,1418321,1418311,,85.0
2026-07-07T13:58:47.577171,149283,1418324,1418299,,85.0
2026-07-07T13:58:47.577518,149284,1418314,1418305,,85.0
2026-07-07T13:58:47.634973,149285,1418319,1418300,,85.0
2026-07-07T13:58:47.635747,149286,1418317,1418303,,85.0
2026-07-07T13:58:47.636313,149287,1418313,1418307,,85.0
2026-07-07T13:58:47.636921,149288,1418309,1418304,,85.0
2026-07-07T13:58:47.637432,149289,1418302,1418311,,85.0
2026-07-07T13:58:47.638253,149290,1418292,1418309,,85.0
2026-07-07T13:58:47.696522,149291,1418279,1418308,,85.0
2026-07-07T13:58:47.697324,149292,1418270,1418301,,85.0
2026-07-07T13:58:47.697829,149293,1418261,1418295,,85.0
2026-07-07T13:58:47.698195,149294,1418250,1418311,,85.0
2026-07-07T13:58:47.699156,149295,1418249,1418304,,85.0
2026-07-07T13:58:47.699530,149296,1418243,1418313,,85.0
2026-07-07T13:58:47.756729,149297,1418242,1418313,,85.0
2026-07-07T13:58:47.757169,149298,1418238,1418302,,85.0
2026-07-07T13:58:47.757572,149299,1418234,1418316,,85.0
2026-07-07T13:58:47.758199,149300,1418235,1418312,,85.0
2026-07-07T13:58:47.758550,149301,1418241,1418324,,85.0
2026-07-07T13:58:47.758824,149302,1418250,1418325,,85.0
2026-07-07T13:58:47.817259,149303,1418255,1418311,,85.0
2026-07-07T13:58:47.817598,149304,1418254,1418307,,85.0
2026-07-07T13:58:47.818225,149305,1418257,1418306,,85.0
2026-07-07T13:58:47.818461,149306,1418257,1418307,,85.0
2026-07-07T13:58:47.818676,149307,1418257,1418306,,85.0
2026-07-07T13:58:47.818882,149308,1418255,1418304,,85.0
2026-07-07T13:58:47.877990,149309,1418255,1418309,,85.0
2026-07-07T13:58:47.879079,149310,1418256,1418303,,85.0
2026-07-07T13:58:47.879469,149311,1418251,1418310,,85.0
2026-07-07T13:58:47.879794,149312,1418261,1418323,,85.0
2026-07-07T13:58:47.880119,149313,1418269,1418321,,85.0
2026-07-07T13:58:47.880401,149314,1418278,1418324,,85.0
2026-07-07T13:58:47.939045,149315,1418272,1418314,,85.0
2026-07-07T13:58:47.939459,149316,1418274,1418319,,85.0
2026-07-07T13:58:47.939809,149317,1418271,1418317,,85.0
2026-07-07T13:58:47.940099,149318,1418278,1418313,,85.0
2026-07-07T13:58:47.940357,149319,1418267,1418309,,85.0
2026-07-07T13:58:47.940866,149320,1418271,1418302,,85.0
2026-07-07T13:58:48.000161,149321,1418272,1418292,,85.0
2026-07-07T13:58:48.001094,149322,1418271,1418279,,85.0
2026-07-07T13:58:48.001675,149323,1418270,1418270,,85.0
2026-07-07T13:58:48.002166,149324,1418270,1418261,,85.0
2026-07-07T13:58:48.002985,149325,1418272,1418250,,85.0
2026-07-07T13:58:48.003422,149326,1418264,1418249,,85.0
2026-07-07T13:58:48.003835,149327,1418264,1418243,,85.0
2026-07-07T13:58:48.061164,149328,1418271,1418242,,85.0
2026-07-07T13:58:48.061816,149329,1418269,1418238,,85.0
2026-07-07T13:58:48.062840,149330,1418274,1418234,,85.0
2026-07-07T13:58:48.063362,149331,1418275,1418235,,85.0
2026-07-07T13:58:48.063833,149332,1418274,1418241,,85.0
2026-07-07T13:58:48.121342,149333,1418280,1418250,,85.0
2026-07-07T13:58:48.122049,149334,1418276,1418255,,85.0
2026-07-07T13:58:48.123032,149335,1418283,1418254,,85.0
2026-07-07T13:58:48.123478,149336,1418287,1418257,,85.0
2026-07-07T13:58:48.123871,149337,1418274,1418257,,85.0
2026-07-07T13:58:48.124229,149338,1418267,1418257,,85.0
2026-07-07T13:58:48.181411,149339,1418269,1418255,,85.0
2026-07-07T13:58:48.182344,149340,1418275,1418255,,85.0
2026-07-07T13:58:48.182778,149341,1418276,1418256,,85.0
2026-07-07T13:58:48.183121,149342,1418276,1418251,,85.0
2026-07-07T13:58:48.183390,149343,1418268,1418261,,85.0
2026-07-07T13:58:48.183719,149344,1418267,1418269,,85.0
2026-07-07T13:58:48.243624,149345,1418275,1418278,,85.0
2026-07-07T13:58:48.244126,149346,1418288,1418272,,85.0
2026-07-07T13:58:48.244544,149347,1418285,1418274,,85.0
2026-07-07T13:58:48.244912,149348,1418276,1418271,,85.0
2026-07-07T13:58:48.245372,149349,1418267,1418278,,85.0
2026-07-07T13:58:48.246026,149350,1418272,1418267,,85.0
2026-07-07T13:58:48.246309,149351,1418282,1418271,,85.0
2026-07-07T13:58:48.304502,149352,1418272,1418272,,85.0
2026-07-07T13:58:48.305072,149353,1418267,1418271,,85.0
2026-07-07T13:58:48.305595,149354,1418270,1418270,,85.0
2026-07-07T13:58:48.306445,149355,1418266,1418270,,85.0
2026-07-07T13:58:48.306979,149356,1418261,1418272,,85.0
2026-07-07T13:58:48.307455,149357,1418259,1418264,,85.0
2026-07-07T13:58:48.366430,149358,1418255,1418264,,85.0
2026-07-07T13:58:48.366771,149359,1418248,1418271,,85.0
2026-07-07T13:58:48.367308,149360,1418246,1418269,,85.0
2026-07-07T13:58:48.367577,149361,1418242,1418274,,85.0
2026-07-07T13:58:48.367830,149362,1418226,1418275,,85.0
2026-07-07T13:58:48.368082,149363,1418219,1418274,,85.0
2026-07-07T13:58:48.428164,149364,1418197,1418280,,85.0
2026-07-07T13:58:48.428642,149365,1418199,1418276,,85.0
2026-07-07T13:58:48.428854,149366,1418194,1418283,,85.0
2026-07-07T13:58:48.429044,149367,1418200,1418287,,85.0
2026-07-07T13:58:48.429294,149368,1418197,1418274,,85.0
2026-07-07T13:58:48.429490,149369,1418199,1418267,,85.0
2026-07-07T13:58:48.489742,149370,1418199,1418269,,85.0
2026-07-07T13:58:48.490463,149371,1418202,1418275,,85.0
2026-07-07T13:58:48.490999,149372,1418213,1418276,,85.0
2026-07-07T13:58:48.491453,149373,1418216,1418276,,85.0
2026-07-07T13:58:48.491880,149374,1418216,1418268,,85.0
2026-07-07T13:58:48.492603,149375,1418221,1418267,,85.0
2026-07-07T13:58:48.552783,149376,1418224,1418275,,85.0
2026-07-07T13:58:48.553510,149377,1418234,1418288,,85.0
2026-07-07T13:58:48.554164,149378,1418248,1418285,,85.0
2026-07-07T13:58:48.554615,149379,1418257,1418276,,85.0
2026-07-07T13:58:48.555442,149380,1418249,1418267,,85.4
2026-07-07T13:58:48.556101,149381,1418251,1418272,,85.4
2026-07-07T13:58:48.556559,149382,1418249,1418282,,85.4
2026-07-07T13:58:48.613754,149383,1418251,1418272,,85.4
2026-07-07T13:58:48.614406,149384,1418246,1418267,,85.4
2026-07-07T13:58:48.615476,149385,1418252,1418270,,85.4
2026-07-07T13:58:48.615918,149386,1418249,1418266,,85.4
2026-07-07T13:58:48.616274,149387,1418250,1418261,,85.4
2026-07-07T13:58:48.616710,149388,1418246,1418259,,85.4
2026-07-07T13:58:48.676776,149389,1418253,1418255,,85.4
2026-07-07T13:58:48.678073,149390,1418245,1418248,,85.4
2026-07-07T13:58:48.678732,149391,1418247,1418246,,85.4
2026-07-07T13:58:48.679160,149392,1418244,1418242,,85.4
2026-07-07T13:58:48.679474,149393,1418246,1418226,,85.4
2026-07-07T13:58:48.679765,149394,1418247,1418219,,85.4
2026-07-07T13:58:48.740249,149395,1418245,1418197,,85.4
2026-07-07T13:58:48.740835,149396,1418229,1418199,,85.4
2026-07-07T13:58:48.741222,149397,1418229,1418194,,85.4
2026-07-07T13:58:48.741535,149398,1418223,1418200,,85.4
2026-07-07T13:58:48.741833,149399,1418232,1418197,,85.4
2026-07-07T13:58:48.742423,149400,1418232,1418199,,85.4
2026-07-07T13:58:48.800738,149401,1418225,1418199,,85.4
2026-07-07T13:58:48.801350,149402,1418227,1418202,,85.4
2026-07-07T13:58:48.801875,149403,1418224,1418213,,85.4
2026-07-07T13:58:48.802241,149404,1418229,1418216,,85.4
2026-07-07T13:58:48.802988,149405,1418234,1418216,,85.4
2026-07-07T13:58:48.803370,149406,1418220,1418221,,85.4
2026-07-07T13:58:48.863671,149407,1418215,1418224,,85.4
2026-07-07T13:58:48.864469,149408,1418222,1418234,,85.4
2026-07-07T13:58:48.864922,149409,1418222,1418248,,85.4
2026-07-07T13:58:48.865654,149410,1418225,1418257,,84.8
2026-07-07T13:58:48.865994,149411,1418239,1418249,,84.8
2026-07-07T13:58:48.866311,149412,1418227,1418251,,84.8
2026-07-07T13:58:48.866589,149413,1418220,1418249,,84.8
2026-07-07T13:58:48.923511,149414,1418217,1418251,,84.8
